username,displayName,tweet,likes,retweets,link,date
obyezeks,Oby Ezekwesili,"Join Zoom Meeting
https://t.co/ih0O5VLHdK

20:00 PM Perth. (WA). 

22.00PM (Eastern Australia). 

1.00PM (UK). 

7.00AM ( New York). 

13.00PM (Nigeria). 

14.00PM (Israel). 

13.00PM (West Africa). 

14.00PM (Central Europe).

Meeting ID: 951 870 5267
Passcode: MSC1 https://t.co/hQwNo37DlL",16,4,https://twitter.com/obyezeks/status/1521421771882307586,2022-05-03 09:29:51+00:00
BashirAhmaad,Bashir Ahmad,Reports coming from the Sultan Palace in Sokoto say that the Sultan has declared Monday 2nd May as the first day of Shawwal as no positive sighting of new moon in Nigeria.,1539,241,https://twitter.com/BashirAhmaad/status/1520502653146521602,2022-04-30 20:37:36+00:00
BashirAhmaad,Bashir Ahmad,The Federal Government has unveiled a new additional uniform to the Nigeria Security and Civil Defence Corps’ (@official_NSCDC) array of uniforms. HM @raufaregbesola disclosed that the new uniform is to be added to the uniforms already in use and will be worn every Tuesday. https://t.co/RqwjIgdvgx,1037,192,https://twitter.com/BashirAhmaad/status/1512534923739025425,2022-04-08 20:56:42+00:00
AreaFada1,Charly Boy Area Fada 1,"‘Budget deficit projected to hit N7.35trn’ —
Our President Buhari seeks reps’ approval for new borrowing ....
The truth is -
'Nigeria beautiful ones will be born to pay debt' https://t.co/OYgapW1Vlh",82,19,https://twitter.com/AreaFada1/status/1512328253998051329,2022-04-08 07:15:28+00:00
PoliceNG,Nigeria Police Force,"He is a member of the International Association of Chiefs of Police [IACP].
CP Muhammed Ahmed Barde, the new Commissioner of Police, Imo State Police Command, is a versatile Police Officer. He has served in Police College, Jos and Nigeria Police Academy, Wudil, Kano as DC Admin.",20,6,https://twitter.com/PoliceNG/status/1512081279935676419,2022-04-07 14:54:04+00:00
PoliceNG,Nigeria Police Force,"CP Abutu Yaro, fdc, the new Commissioner of Police, Edo State Police Command, holds a B.A [Hons] from the Ahmadu Bello University, Zaria. He was appointed to the Nigeria Police Force as a Cadet Assistant Superintendent of Police in 1988. https://t.co/4AgP6zUNB9",28,7,https://twitter.com/PoliceNG/status/1512080393658245132,2022-04-07 14:50:33+00:00
PoliceNG,Nigeria Police Force,"CP Abutu Yaro, fdc, the new Commissioner of Police, Edo State Police Command, holds a B.A [Hons] from the Ahmadu Bello University, Zaria. He was appointed to the Nigeria Police Force as a Cadet Assistant Superintendent of Police in 1988.",12,3,https://twitter.com/PoliceNG/status/1512078416333344768,2022-04-07 14:42:42+00:00
obyezeks,Oby Ezekwesili,"One will know the seriousness of our Citizens for a New Deal for Nigeria when majority of our people understand that an agenda to #RestructureNigeria is this country’s Priority #1 #2 and #3.

Don’t waste your energy. Join in demanding #RestructureNigeria. 

Once ready, call me.✍🏾",65,27,https://twitter.com/obyezeks/status/1510913669927997447,2022-04-04 09:34:24+00:00
BashirAhmaad,Bashir Ahmad,"The Minister of Communications and Digital Economy, @DrIsaPantami, has on behalf of President @MBuhari, formally launched the new Microsoft Nigeria Office, and the Africa Development Centre (ADC) today in Lagos. https://t.co/wnuuBhedIh",1219,236,https://twitter.com/BashirAhmaad/status/1505952943295639555,2022-03-21 17:02:15+00:00
AishaYesufu,Aisha Yesufu,"Dear Governor @CCSoludo 
Please, please please bring a new standard of governance to Nigeria. Let us look at Anambra people and be envious of the good governance manifesting in their State.
Stay far away from mediocrity. 
Don't seek praises, seek criticisms.
God be with you!",880,174,https://twitter.com/AishaYesufu/status/1504397992874369034,2022-03-17 10:03:26+00:00
dabiodunMFR,Prince Dr. Dapo Abiodun - MFR,"It is quite unfortunate that the 19Km Atan-Lusada-Agbara road does not have a fire station despite being the industrial hub of Nigeria. 

To this effect, we are constructing an ultra modern fire station with new fire truck and ambulance among other fire fighting equipment.",254,63,https://twitter.com/dabiodunMFR/status/1503070654215696389,2022-03-13 18:09:04+00:00
AishaYesufu,Aisha Yesufu,"Fantastic move!
It is time for a new crop of politicians. Nigeria needs transformative leadership! Leadership that comes with competence, character, capacity, courage, humility, empathy, patriotism and service. https://t.co/NmW4VD3eex",56,15,https://twitter.com/AishaYesufu/status/1502698831737237511,2022-03-12 17:31:34+00:00
BashirAhmaad,Bashir Ahmad,All you need to know about the new passport application process of the Nigeria Immigration Service. Kindly share widely. https://t.co/qWaqSbc95S,1380,909,https://twitter.com/BashirAhmaad/status/1499152384307646470,2022-03-02 22:39:15+00:00
AishaYesufu,Aisha Yesufu,"Been a fun evening with Buharists! Feel free to express yourselves on my TL. I do not block nor mute🤣
Congratulations Nigeria 
We got a new electoral Act",515,64,https://twitter.com/AishaYesufu/status/1497313199204544514,2022-02-25 20:51:00+00:00
AishaYesufu,Aisha Yesufu,"Congratulations Nigeria 🇳🇬 
We have a new electoral act!",3847,525,https://twitter.com/AishaYesufu/status/1497243431382433794,2022-02-25 16:13:46+00:00
dabiodunMFR,Prince Dr. Dapo Abiodun - MFR,"The book titled, ""Unfinished Greatness: Envisioning a New Nigeria"" details the progress of work towards Nigeria's greatness so far and the need for the Nigerian people's collective, dedicated efforts towards attaining a new Nigeria.

#BuildingOurFutureTogether #ISEYA #DapoAbiodun https://t.co/kASbdv3eLy",19,10,https://twitter.com/dabiodunMFR/status/1496946523116118016,2022-02-24 20:33:57+00:00
PoliceNG,Nigeria Police Force,"the Nigeria Police Force proud. In the same vein, the IGP called on sports enthusiasts within the Force to be unrelenting in developing their skills and dauntless in charting new frontiers in the world of sports.",11,6,https://twitter.com/PoliceNG/status/1495392286582136833,2022-02-20 13:37:58+00:00
PoliceNG,Nigeria Police Force,"The Retreat with the theme – “The New Policing Vision: A Road Map for Stabilizing Internal Security” which was declared open by President Muhammadu Buhari, President, Federal Republic of Nigeria who was represented by the Honourable Minister of Police Affairs, ...",5,0,https://twitter.com/PoliceNG/status/1492588449957912576,2022-02-12 19:56:32+00:00
AishaYesufu,Aisha Yesufu,"While we are working on nation building don't forget your individual growth.

 @CivicHive is looking for new leaders that can create  civic tech solutions that transform governance in Nigeria. 
APPLY! https://t.co/53Fc5K18LU",27,9,https://twitter.com/AishaYesufu/status/1491715203385470978,2022-02-10 10:06:33+00:00
PoliceNG,Nigeria Police Force,"critical manner, all with the intent to attain an outcome that will enrich the process of achieving our ‘New Policing Vision’ and positively alter the policing narratives of Nigeria.",3,0,https://twitter.com/PoliceNG/status/1491017307421757444,2022-02-08 11:53:22+00:00
PoliceNG,Nigeria Police Force,"I redefined our Policing Theme as to ‘Protect with Courage and Serve with Compassion’ while our new leadership Vision is ‘to restore police primacy in the internal security architecture of Nigeria and deliver to the nation a modernised, citizen-led, rule of law-guided, and ...",6,0,https://twitter.com/PoliceNG/status/1491013722990645259,2022-02-08 11:39:07+00:00
AishaYesufu,Aisha Yesufu,@CivicHive is looking for new leaders that can create  civic tech solutions that transform governance in Nigeria. They are asking YOU to apply! https://t.co/54T9iluRHB,7,6,https://twitter.com/AishaYesufu/status/1490698005716127745,2022-02-07 14:44:35+00:00
NGRPresident,Presidency Nigeria,“History beckons and Nigeria calls on you to be the team that finally charts this new path to the restoration of sustainable progress in the North East…” — President Buhari,8,3,https://twitter.com/NGRPresident/status/1489312579159736324,2022-02-03 18:59:23+00:00
NGRPresident,Presidency Nigeria,"“This will enable Nigeria to achieve rapid fertility control, improve the health of women, adolescents, new born and children, and other population groups.” — President Buhari",15,6,https://twitter.com/NGRPresident/status/1489308126495002627,2022-02-03 18:41:42+00:00
obyezeks,Oby Ezekwesili,".@CCSoludo : Nigeria Needs New Liberation Against Second Scramble, Rentier Politicians @IndependentNGR https://t.co/xLuPoAwAtF",14,10,https://twitter.com/obyezeks/status/1488093986728337409,2022-01-31 10:17:08+00:00
PoliceNG,Nigeria Police Force,"CP Alabi Abiodun, the new Commissioner of Police, Lagos State Command, is a fellow of the National Defence College and a member of Nigeria Institute of Management.",10,2,https://twitter.com/PoliceNG/status/1484606987266572288,2022-01-21 19:21:03+00:00
PoliceNG,Nigeria Police Force,"#PhotoNews: The IGP Alkali Baba Usman, psc(+), NPM, fdc  on a working visit, today, January 19, 2022, to the  Akwa Ibom State Police Command, where the IGP equally commissioned the new SPU Base constructed and donated to the Nigeria Police Force by the Akwa Ibom State Government. https://t.co/UeKTElm7MF",83,18,https://twitter.com/PoliceNG/status/1483800484649570309,2022-01-19 13:56:17+00:00
PoliceNG,Nigeria Police Force,"The Conference and Retreat, themed “The New Police Vision: A Roadmap for Stabilizing Internal Security in Nigeria”, is part of efforts by the current Police leadership to collaborate with critical stakeholders in driving a policing vision that would amongst other benefits, ...",6,2,https://twitter.com/PoliceNG/status/1483727999677734915,2022-01-19 09:08:16+00:00
AishaYesufu,Aisha Yesufu,"One of the unintended consequences of the ban on twitter in Nigeria is that the use of VPN has made tweets from Nigeria more visible all over the world.
Buhari has nuisance value we should all use to birth a new and glorious Nigeria. Let him be the reason we say #NeverAgain",1761,574,https://twitter.com/AishaYesufu/status/1480940963044409350,2022-01-11 16:33:34+00:00
AishaYesufu,Aisha Yesufu,"What am I supposed do with Happy New Month?
It doesn't mean I am safe from terrorists, kidnappers or unknown gun men.
It doesn't mean I am safe from the terrorist government we have.
It doesn't mean I am safe from the bloody system in Nigeria. 
So what is happy about a new month?",322,77,https://twitter.com/AishaYesufu/status/1466050283503591432,2021-12-01 14:23:20+00:00
ShehuSani,Senator Shehu Sani,Nigeria;Pilling more Debt In Abuja and Begging for debt cancellation in New York.#UNGA,514,156,https://twitter.com/ShehuSani/status/1441726718805434370,2021-09-25 11:30:10+00:00
ShehuSani,Senator Shehu Sani,"Whenever we have a new Government in Nigeria and Obasanjo starts writing an open letter to the President;And Professor Wole Soyinka starts addressing Press conferences;and Bishop Mathew giving fiery sermons and the Sultan starts throwing coded missiles,the stormy times are here.",938,234,https://twitter.com/ShehuSani/status/1433884657632768001,2021-09-03 20:08:37+00:00
ShehuSani,Senator Shehu Sani,Opposition leaders attending the inauguration of the new President of Zambia;That is strange to Nigeria. #ZambiaInaugurationHH,126,21,https://twitter.com/ShehuSani/status/1430166368536743938,2021-08-24 13:53:28+00:00
AreaFada1,Charly Boy Area Fada 1,"With the Injustices 
With the Insecurities 
With all the Tribalism and the almighty Corruption,
Has Buhari murdered Sleep😳
Majors and officers of a whole Nigerian army are being kidnapped.
Which way Nigeria?

Follow me on my new Instagram @charlyboyareafada
for more info. https://t.co/fcm5Vmqgvn",92,42,https://twitter.com/AreaFada1/status/1430114081290268672,2021-08-24 10:25:41+00:00
AishaYesufu,Aisha Yesufu,"In 2015 you shamelessly voted AGAIN the worst President Nigeria had up to that time. When he lost, you REFUSED to make demands on the new President and mocked those who did.  You thought you would waltz into government 2019.
Work on yourselves and do! Stop talking, stop ACT!",14,3,https://twitter.com/AishaYesufu/status/1428395961089413120,2021-08-19 16:38:30+00:00
mrmacaronii,MrMacaroni,"The Social Media was sweet and juicy in 2015. Now it is bitter because we use the same social media to demand good governance from you. You sir have indeed given us a New Nigeria of Killings, Kidnapping, banditry, loss of Jobs, Economic instability and DICTATORSHIP!! https://t.co/9N6QwEKVod",11549,8013,https://twitter.com/mrmacaronii/status/1401089874330062851,2021-06-05 08:13:51+00:00
obyezeks,Oby Ezekwesili,"G. 
OUR @fixpoliticsnig SPECIFIC DEMANDS: 

5. Table the Referendum Results List before the NASS for completion into a New Constitution for Nigeria with the mandatory legitimacy conferred by all citizens of Nigeria. 

#FixPoliticsForNewConstitution",10,3,https://twitter.com/obyezeks/status/1400474627739095047,2021-06-03 15:29:05+00:00
obyezeks,Oby Ezekwesili,"F. Three Objectives that Commencing Process for a New Constitution Would Serve for Nigeria: 

1.Mature of our Democracy. 
https://t.co/dzkqNFtWzk Citizens in our Democracy.
3.Transform us from Country to Nation. @fixpoliticsnig 

#FixPoliticsForNewConstitution💡",13,4,https://twitter.com/obyezeks/status/1400465395165716490,2021-06-03 14:52:24+00:00
obyezeks,Oby Ezekwesili,"F. Three Objectives that Commencing Process for a New Constitution Would Serve for Nigeria: 

1.Mature of our Democracy. 
https://t.co/dzkqNFtWzk Citizens in our Democracy.
3.Transform us from Country to Nation. @fixpoliticsnig 

#FixPoliticsForNewConstitution",15,7,https://twitter.com/obyezeks/status/1400465148993671176,2021-06-03 14:51:25+00:00
obyezeks,Oby Ezekwesili,".@fixpoliticsnig : WE DEMAND FOR A NEW CONSTITUTION FOR NIGERIA. 

A. Our country is a giant trapped in the cloak of dwarf.  Structural issues hobble our translating potentials to Reality. 

#FixPoliticsForNewConstitution",48,19,https://twitter.com/obyezeks/status/1400435361495531521,2021-06-03 12:53:03+00:00
obyezeks,Oby Ezekwesili,"A Thread on our #FixPoliticsForNewConstitution submission for a New Constitution to @nassnigeria Public Hearing on Review of 1999 Constitution. 

FixPolitics is a citizens-led movement to structurally change and innovate politics in Nigeria, Africa, and the rest of the world. /1 https://t.co/qCSOJFPXRt",149,52,https://twitter.com/obyezeks/status/1400431274934816773,2021-06-03 12:36:49+00:00
BashirAhmaad,Bashir Ahmad,"President @MBuhari has approved the appointment of Dr. Michael Akabogu as the new Managing Director of the Nigeria Social Insurance Trust Fund, @NSITF. 

The President has also approved the reconstitution of the NSITF Management Board.",619,100,https://twitter.com/BashirAhmaad/status/1399508577233125378,2021-05-31 23:30:21+00:00
NGRPresident,Presidency Nigeria,"President @MBuhari has approved the appointment of Dr. Michael Akabogu as the new Managing Director of the Nigeria Social Insurance Trust Fund, NSITF @nsitf",464,95,https://twitter.com/NGRPresident/status/1399492573417328650,2021-05-31 22:26:45+00:00
BashirAhmaad,Bashir Ahmad,"The Nigerian Navy's brand new Landing Ship Tank (LST), a 100-meter long roll-on-roll-off landing craft, is scheduled for launching in Sharjah, the UAE, next month. 

This is a great milestone, the last time Nigeria commissioned LSTs was in 1979, that is 41 years ago. https://t.co/4B4RHrQ69Z",1273,325,https://twitter.com/BashirAhmaad/status/1399041538282475521,2021-05-30 16:34:30+00:00
NGRPresident,Presidency Nigeria,"“President Buhari met Total, the largest French investor in Nigeria; the Dassault Systems, a leader in digital communications and software development; and Airbus, makers of airplanes and a prospective-partner in the new national airline starting in 2022.” — @GarShehu #PMBinParis",304,101,https://twitter.com/NGRPresident/status/1396546804049657862,2021-05-23 19:21:19+00:00
obyezeks,Oby Ezekwesili,"True or False? 

Nigeria’s current crises will escalate if Nigerians do not openly discuss and agree the process for a new constitution. 

#FixPoliticsDialogues by ⁦@fixpoliticsnig⁩ on May 24 @4-6.30 PM 

Join the Webinar . Politics of, for and by Citizens. ✍🏾 https://t.co/8XNFPSkwiG",41,11,https://twitter.com/obyezeks/status/1396078004065951746,2021-05-22 12:18:28+00:00
AishaYesufu,Aisha Yesufu,"No one goes to abriba tailor to patch clothes when they can go to a designer for a brand new one. Nigeria deserves a new constitution of WE THE PEOPLE !
#NigeriaMustWorkInOurLifetime https://t.co/oQ7lF21ps5",523,209,https://twitter.com/AishaYesufu/status/1393173829837545472,2021-05-14 11:58:19+00:00
obyezeks,Oby Ezekwesili,"⁦.⁦@fixpoliticsnig⁩ submitted on 7, Dec. 2020 asking ⁦@NGRSenate⁩ ⁦@HouseNGR⁩ 
necessity to launch a Constitutional Process that is Co-led by citizens for a Brand New Citizens-centered Nigeria Constitution.⁩ ⁦@DrAhmadLawan⁩ and ⁦@femigbaja⁩ ✍🏾 https://t.co/pWoHWoOWAT",344,214,https://twitter.com/obyezeks/status/1392432107998355467,2021-05-12 10:50:59+00:00
obyezeks,Oby Ezekwesili,"What I pray happens is for Citizens to crowd all the Centers in all Zones and make a strong case to jettison the 1999 Constitution.

Twenty-two years after the Military transition that birth 1999 Constitution, Nigeria needs a TRULY New and Democratic Constitution by her Citizens. https://t.co/sVT6V6uHN3",184,118,https://twitter.com/obyezeks/status/1392421902921109509,2021-05-12 10:10:26+00:00
obyezeks,Oby Ezekwesili,"Please hands up if you are on my Timeline and are looking forward to “Amendment” of the 1999 Nigeria Constitution as against a *Brand New Citizens Co-Led and Referendum-Legitimized Nigeria Constitution.

You need to receive a tutorial to understand how such preference hurts you✍🏾",1726,456,https://twitter.com/obyezeks/status/1392406266782355458,2021-05-12 09:08:18+00:00
BashirAhmaad,Bashir Ahmad,"The NCDC has announced only 18 new cases of COVID–19 in Nigeria. Clearly this war is being won by Nigeria. We can’t adequately thank our authorities, especially health officials and frontliners. If you haven’t taken vaccination yet, do it please, so the war can be won completely.",1154,189,https://twitter.com/BashirAhmaad/status/1389345977912397828,2021-05-03 22:27:48+00:00
NGRPresident,Presidency Nigeria,"The new NIGERIA INVESTMENT AND GROWTH FUND (“NIG-Fund”) will raise financing from DFIs, pension funds, insurance companies, SWFs, private sector investors, family offices, Nigerians in diaspora, endowments etc. #NIGFund",155,62,https://twitter.com/NGRPresident/status/1387404306899419137,2021-04-28 13:52:18+00:00
NGRPresident,Presidency Nigeria,"The Minister recaps recent developments in the security architecture of Nigeria: 

—New Service Chiefs and IG appointed by the President 
—Presidential directive on shoot-at-sight for all persons wielding AK47s in forests
—No Fly Zone &amp; suspension of mining activities in Zamfara",18,9,https://twitter.com/NGRPresident/status/1385191064747876358,2021-04-22 11:17:40+00:00
MBuhari,Muhammadu Buhari,"On behalf of the government and people of Nigeria, I am extending deepest condolences to the people of Chad, and their country’s new leadership.",1042,204,https://twitter.com/MBuhari/status/1384569440856064003,2021-04-20 18:07:33+00:00
PoliceNG,Nigeria Police Force,"The Inspector-General of Police, Ag. IGP Usman Alkali Baba, NPM, psc (+), fdc has unveiled a new policing vision and crime fighting strategies for the Nigeria Police Force.",22,9,https://twitter.com/PoliceNG/status/1382763137691160576,2021-04-15 18:29:57+00:00
PoliceNG,Nigeria Police Force,"The handing/taking over of leadership between the former and new Police Chiefs was held in a brief but colourful ceremony at the Force Headquarters, Abuja. The event was climaxed with the symbolic handover of the Nigeria Police flag.",55,17,https://twitter.com/PoliceNG/status/1379844995667128328,2021-04-07 17:14:17+00:00
NGRPresident,Presidency Nigeria,"Vice President @ProfOsinbajo decorates the new Acting Inspector-General of the Nigeria Police Force @PoliceNG, Usman Alkali Baba, at the State House. 7th April, 2021.

📷: @tolanialli https://t.co/mMTl8eYJ4c",991,221,https://twitter.com/NGRPresident/status/1379769153859547139,2021-04-07 12:12:55+00:00
PoliceNG,Nigeria Police Force,"IGP COMMISSIONS NIGERIA POLICE RADIO – 99.1FM, ABUJA
•Says the Police Radio will bring the Police closer to the people 

The Inspector General of Police, IGP M.A Adamu, NPM, mni today, 31st March, 2021 commissioned the new Nigeria Police Radio, 99.1FM, Abuja. https://t.co/U3hgxfb48m",487,119,https://twitter.com/PoliceNG/status/1377327513819607045,2021-03-31 18:30:43+00:00
obyezeks,Oby Ezekwesili,"What our Politics most needs now and into 2023, is an army of values-anchored Nigerians committed to collective action and building the social structures for a New Nigeria of our dream.

#Excerpts.",13,3,https://twitter.com/obyezeks/status/1376556545471750149,2021-03-29 15:27:10+00:00
BashirAhmaad,Bashir Ahmad,The new basic chemicals platform worth $1.3b that will produce ammonia and fertilizers in Nigeria will be built in partnership with the Kingdom of Morocco and will be ready for commissioning in the coming months. — PMB. https://t.co/g3w2qCU1OX,229,44,https://twitter.com/BashirAhmaad/status/1375364079087456265,2021-03-26 08:28:44+00:00
BashirAhmaad,Bashir Ahmad,"Speaking at an audience with Fertilizer Producers and Suppliers Association of Nigeria (FEPSAN), President Buhari has disclosed that a new basic chemicals platform worth $1.3b that will produce ammonia &amp; fertilizers in Nigeria will be ready for commissioning in the coming months. https://t.co/1yFR1DWXhB",276,49,https://twitter.com/BashirAhmaad/status/1375130542581104643,2021-03-25 17:00:44+00:00
MBuhari,Muhammadu Buhari,"Yet again Nigeria is seeing enhanced visibility and prestige in the international community, on the heels of recent elections of other qualified Nigerians into strategic leadership positions in international organisations. I wish Mr. Pinnick the best in his new position!",531,101,https://twitter.com/MBuhari/status/1370469797281030151,2021-03-12 20:20:36+00:00
PoliceNG,Nigeria Police Force,"He encouraged police personnel, retired police officers and the general public to maximize the enormous services and benefits the new technological innovation that the Nigeria Police Microfinance Bank provide.",35,5,https://twitter.com/PoliceNG/status/1369953704737144837,2021-03-11 10:09:50+00:00
PoliceNG,Nigeria Police Force,"This, he stated is evident in its expansion from a single branch at creation to thirty-five (35) branches presently across Nigeria. The new e-Banking Technology Mobile Banking App and the *5757# USSD code is part of the determination of the Force to evolve technologically",13,2,https://twitter.com/PoliceNG/status/1369953662450229249,2021-03-11 10:09:40+00:00
NGRPresident,Presidency Nigeria,"President @MBuhari sends warm felicitations to Founder of Sword of the Spirit Ministries, Bishop Francis Wale Oke, on his election as President of Pentecostal Fellowship of Nigeria (PFN), joining the entire body of Christ to celebrate with the new leadership.",213,37,https://twitter.com/NGRPresident/status/1368963849613901824,2021-03-08 16:36:30+00:00
NGRPresident,Presidency Nigeria,"DG @NCDCgov: There will be new variants of the Covid-19 virus. Brazil did not identify a new variant by chance, it’s because they looked for it. We must and will be similarly deliberate and proactive in Nigeria. #StateHouseBriefing",11,7,https://twitter.com/NGRPresident/status/1367414869461524480,2021-03-04 10:01:24+00:00
AishaYesufu,Aisha Yesufu,"This is typical Nigeria. They put new hijabs over their old and tattered hijabs and clothing. The trauma the children have had to go through matter not to them. The pain the children will carry for life matter not.
All that matters is the optics and what people will see.
Gosh! https://t.co/ve3DJMQo2o",887,641,https://twitter.com/AishaYesufu/status/1366797221983883265,2021-03-02 17:07:06+00:00
BashirAhmaad,Bashir Ahmad,@PowerMinNigeria @EngrSMamman @NigeriaGov @FemAdesina @GarShehu @toluogunlesi @AjuriNgelale A new record. #Nigeria 🇳🇬,14,1,https://twitter.com/BashirAhmaad/status/1366138982216724483,2021-02-28 21:31:29+00:00
BashirAhmaad,Bashir Ahmad,"President @MBuhari has approved the appointment of Ahmed Abubakar Audi as the new CG Nigeria Security and Civil Defence Corps (NSCDC) and also approved the nomination of Haliru Nababa as the new CG Nigerian Correctional Service, Interior Minister, Rauf Aregbesola announced today.",2834,635,https://twitter.com/BashirAhmaad/status/1362428247481458691,2021-02-18 15:46:21+00:00
MBuhari,Muhammadu Buhari,"This year is vital for China-Nigeria relations. The FOCAC has become a model of mutually beneficial cooperation between Nigeria and China, as well as between Africa and China. Nigeria is ready to work with China to make the new session of FOCAC this year a success.",390,80,https://twitter.com/MBuhari/status/1359422349112655872,2021-02-10 08:41:59+00:00
AishaYesufu,Aisha Yesufu,"Today, I ordered for a product on Amazon to be shipped to Nigeria and I was asked to give identification number, either NIN or international passport number. Is that the new regulation?",2265,348,https://twitter.com/AishaYesufu/status/1358815844051152897,2021-02-08 16:31:57+00:00
obyezeks,Oby Ezekwesili,"For our https://t.co/627b0kaN5h students school is a real Knowledge Space. 

There’s a course  “A New Nigeria Federal Architecture: Pathway for Equitable, Inclusive and Participatory Governance.”

I will definitely sit in on this one. 
I kuku love learning.😊✍🏾",21,5,https://twitter.com/obyezeks/status/1358719533855424513,2021-02-08 10:09:15+00:00
MBuhari,Muhammadu Buhari,"Congratulations to Amb. Adeoye, who also serves as Nigeria’s Permanent Representative to the AU and UNECA. I urge him to deploy his knowledge and experience in foreign policy and diplomacy, particularly on bilateral and multilateral issues, to bring value to the new position.",574,143,https://twitter.com/MBuhari/status/1358458775464730624,2021-02-07 16:53:05+00:00
